station_id,station_name,date,datatype,value,data_source
SYNTH,Tampa International,2006-10-15,TMIN,694.0,SYNTHETIC
SYNTH,Tampa International,2006-10-15,PRCP,4.0,SYNTHETIC
SYNTH,Orlando Executive,2006-10-15,TMAX,851.0,SYNTHETIC
SYNTH,Orlando Executive,2006-10-15,TMIN,543.0,SYNTHETIC
SYNTH,Orlando Executive,2006-10-15,PRCP,8.0,SYNTHETIC
SYNTH,Sebring,2006-10-15,TMAX,913.0,SYNTHETIC
SYNTH,Sebring,2006-10-15,TMIN,631.0,SYNTHETIC
SYNTH,Sebring,2006-10-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,2006-11-15,TMAX,697.0,SYNTHETIC
SYNTH,Lakeland Linder,2006-11-15,TMIN,691.0,SYNTHETIC
SYNTH,Lakeland Linder,2006-11-15,PRCP,5.0,SYNTHETIC
SYNTH,Tampa International,2006-11-15,TMAX,815.0,SYNTHETIC
SYNTH,Tampa International,2006-11-15,TMIN,739.0,SYNTHETIC
SYNTH,Tampa International,2006-11-15,PRCP,1.0,SYNTHETIC
SYNTH,Orlando Executive,2006-11-15,TMAX,865.0,SYNTHETIC
SYNTH,Orlando Executive,2006-11-15,TMIN,568.0,SYNTHETIC
SYNTH,Orlando Executive,2006-11-15,PRCP,2.0,SYNTHETIC
SYNTH,Sebring,2006-11-15,TMAX,806.0,SYNTHETIC
SYNTH,Sebring,2006-11-15,TMIN,668.0,SYNTHETIC
SYNTH,Sebring,2006-11-15,PRCP,1.0,SYNTHETIC
SYNTH,Lakeland Linder,2006-12-15,TMAX,809.0,SYNTHETIC
SYNTH,Lakeland Linder,2006-12-15,TMIN,716.0,SYNTHETIC
SYNTH,Lakeland Linder,2006-12-15,PRCP,0.0,SYNTHETIC
SYNTH,Tampa International,2006-12-15,TMAX,691.0,SYNTHETIC
SYNTH,Tampa International,2006-12-15,TMIN,789.0,SYNTHETIC
SYNTH,Tampa International,2006-12-15,PRCP,9.0,SYNTHETIC
SYNTH,Orlando Executive,2006-12-15,TMAX,716.0,SYNTHETIC
SYNTH,Orlando Executive,2006-12-15,TMIN,705.0,SYNTHETIC
SYNTH,Orlando Executive,2006-12-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,2006-12-15,TMAX,841.0,SYNTHETIC
SYNTH,Sebring,2006-12-15,TMIN,673.0,SYNTHETIC
SYNTH,Sebring,2006-12-15,PRCP,1.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-01-15,TMAX,757.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-01-15,TMIN,594.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-01-15,PRCP,1.0,SYNTHETIC
SYNTH,Tampa International,2007-01-15,TMAX,753.0,SYNTHETIC
SYNTH,Tampa International,2007-01-15,TMIN,644.0,SYNTHETIC
SYNTH,Tampa International,2007-01-15,PRCP,0.0,SYNTHETIC
SYNTH,Orlando Executive,2007-01-15,TMAX,874.0,SYNTHETIC
SYNTH,Orlando Executive,2007-01-15,TMIN,768.0,SYNTHETIC
SYNTH,Orlando Executive,2007-01-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,2007-01-15,TMAX,839.0,SYNTHETIC
SYNTH,Sebring,2007-01-15,TMIN,689.0,SYNTHETIC
SYNTH,Sebring,2007-01-15,PRCP,5.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-02-15,TMAX,826.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-02-15,TMIN,709.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-02-15,PRCP,5.0,SYNTHETIC
SYNTH,Tampa International,2007-02-15,TMAX,720.0,SYNTHETIC
SYNTH,Tampa International,2007-02-15,TMIN,719.0,SYNTHETIC
SYNTH,Tampa International,2007-02-15,PRCP,7.0,SYNTHETIC
SYNTH,Orlando Executive,2007-02-15,TMAX,758.0,SYNTHETIC
SYNTH,Orlando Executive,2007-02-15,TMIN,653.0,SYNTHETIC
SYNTH,Orlando Executive,2007-02-15,PRCP,6.0,SYNTHETIC
SYNTH,Sebring,2007-02-15,TMAX,803.0,SYNTHETIC
SYNTH,Sebring,2007-02-15,TMIN,735.0,SYNTHETIC
SYNTH,Sebring,2007-02-15,PRCP,14.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-03-15,TMAX,757.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-03-15,TMIN,539.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-03-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,2007-03-15,TMAX,877.0,SYNTHETIC
SYNTH,Tampa International,2007-03-15,TMIN,631.0,SYNTHETIC
SYNTH,Tampa International,2007-03-15,PRCP,10.0,SYNTHETIC
SYNTH,Orlando Executive,2007-03-15,TMAX,712.0,SYNTHETIC
SYNTH,Orlando Executive,2007-03-15,TMIN,705.0,SYNTHETIC
SYNTH,Orlando Executive,2007-03-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,2007-03-15,TMAX,957.0,SYNTHETIC
SYNTH,Sebring,2007-03-15,TMIN,809.0,SYNTHETIC
SYNTH,Sebring,2007-03-15,PRCP,0.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-04-15,TMAX,776.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-04-15,TMIN,718.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-04-15,PRCP,1.0,SYNTHETIC
SYNTH,Tampa International,2007-04-15,TMAX,816.0,SYNTHETIC
SYNTH,Tampa International,2007-04-15,TMIN,652.0,SYNTHETIC
SYNTH,Tampa International,2007-04-15,PRCP,6.0,SYNTHETIC
SYNTH,Orlando Executive,2007-04-15,TMAX,818.0,SYNTHETIC
SYNTH,Orlando Executive,2007-04-15,TMIN,594.0,SYNTHETIC
SYNTH,Orlando Executive,2007-04-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,2007-04-15,TMAX,935.0,SYNTHETIC
SYNTH,Sebring,2007-04-15,TMIN,549.0,SYNTHETIC
SYNTH,Sebring,2007-04-15,PRCP,7.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-05-15,TMAX,797.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-05-15,TMIN,627.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-05-15,PRCP,6.0,SYNTHETIC
SYNTH,Tampa International,2007-05-15,TMAX,847.0,SYNTHETIC
SYNTH,Tampa International,2007-05-15,TMIN,695.0,SYNTHETIC
SYNTH,Tampa International,2007-05-15,PRCP,7.0,SYNTHETIC
SYNTH,Orlando Executive,2007-05-15,TMAX,793.0,SYNTHETIC
SYNTH,Orlando Executive,2007-05-15,TMIN,601.0,SYNTHETIC
SYNTH,Orlando Executive,2007-05-15,PRCP,2.0,SYNTHETIC
SYNTH,Sebring,2007-05-15,TMAX,753.0,SYNTHETIC
SYNTH,Sebring,2007-05-15,TMIN,885.0,SYNTHETIC
SYNTH,Sebring,2007-05-15,PRCP,9.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-06-15,TMAX,711.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-06-15,TMIN,544.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-06-15,PRCP,5.0,SYNTHETIC
SYNTH,Tampa International,2007-06-15,TMAX,863.0,SYNTHETIC
SYNTH,Tampa International,2007-06-15,TMIN,693.0,SYNTHETIC
SYNTH,Tampa International,2007-06-15,PRCP,1.0,SYNTHETIC
SYNTH,Orlando Executive,2007-06-15,TMAX,809.0,SYNTHETIC
SYNTH,Orlando Executive,2007-06-15,TMIN,676.0,SYNTHETIC
SYNTH,Orlando Executive,2007-06-15,PRCP,3.0,SYNTHETIC
SYNTH,Sebring,2007-06-15,TMAX,642.0,SYNTHETIC
SYNTH,Sebring,2007-06-15,TMIN,631.0,SYNTHETIC
SYNTH,Sebring,2007-06-15,PRCP,1.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-07-15,TMAX,834.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-07-15,TMIN,888.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-07-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,2007-07-15,TMAX,794.0,SYNTHETIC
SYNTH,Tampa International,2007-07-15,TMIN,723.0,SYNTHETIC
SYNTH,Tampa International,2007-07-15,PRCP,5.0,SYNTHETIC
SYNTH,Orlando Executive,2007-07-15,TMAX,853.0,SYNTHETIC
SYNTH,Orlando Executive,2007-07-15,TMIN,698.0,SYNTHETIC
SYNTH,Orlando Executive,2007-07-15,PRCP,13.0,SYNTHETIC
SYNTH,Sebring,2007-07-15,TMAX,729.0,SYNTHETIC
SYNTH,Sebring,2007-07-15,TMIN,687.0,SYNTHETIC
SYNTH,Sebring,2007-07-15,PRCP,1.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-08-15,TMAX,864.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-08-15,TMIN,576.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-08-15,PRCP,0.0,SYNTHETIC
SYNTH,Tampa International,2007-08-15,TMAX,796.0,SYNTHETIC
SYNTH,Tampa International,2007-08-15,TMIN,728.0,SYNTHETIC
SYNTH,Tampa International,2007-08-15,PRCP,7.0,SYNTHETIC
SYNTH,Orlando Executive,2007-08-15,TMAX,720.0,SYNTHETIC
SYNTH,Orlando Executive,2007-08-15,TMIN,654.0,SYNTHETIC
SYNTH,Orlando Executive,2007-08-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,2007-08-15,TMAX,719.0,SYNTHETIC
SYNTH,Sebring,2007-08-15,TMIN,632.0,SYNTHETIC
SYNTH,Sebring,2007-08-15,PRCP,1.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-09-15,TMAX,1014.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-09-15,TMIN,684.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-09-15,PRCP,3.0,SYNTHETIC
SYNTH,Tampa International,2007-09-15,TMAX,774.0,SYNTHETIC
SYNTH,Tampa International,2007-09-15,TMIN,731.0,SYNTHETIC
SYNTH,Tampa International,2007-09-15,PRCP,13.0,SYNTHETIC
SYNTH,Orlando Executive,2007-09-15,TMAX,693.0,SYNTHETIC
SYNTH,Orlando Executive,2007-09-15,TMIN,499.0,SYNTHETIC
SYNTH,Orlando Executive,2007-09-15,PRCP,12.0,SYNTHETIC
SYNTH,Sebring,2007-09-15,TMAX,851.0,SYNTHETIC
SYNTH,Sebring,2007-09-15,TMIN,580.0,SYNTHETIC
SYNTH,Sebring,2007-09-15,PRCP,5.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-10-15,TMAX,609.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-10-15,TMIN,650.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-10-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,2007-10-15,TMAX,893.0,SYNTHETIC
SYNTH,Tampa International,2007-10-15,TMIN,568.0,SYNTHETIC
SYNTH,Tampa International,2007-10-15,PRCP,3.0,SYNTHETIC
SYNTH,Orlando Executive,2007-10-15,TMAX,745.0,SYNTHETIC
SYNTH,Orlando Executive,2007-10-15,TMIN,670.0,SYNTHETIC
SYNTH,Orlando Executive,2007-10-15,PRCP,1.0,SYNTHETIC
SYNTH,Sebring,2007-10-15,TMAX,787.0,SYNTHETIC
SYNTH,Sebring,2007-10-15,TMIN,570.0,SYNTHETIC
SYNTH,Sebring,2007-10-15,PRCP,6.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-11-15,TMAX,888.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-11-15,TMIN,631.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-11-15,PRCP,3.0,SYNTHETIC
SYNTH,Tampa International,2007-11-15,TMAX,704.0,SYNTHETIC
SYNTH,Tampa International,2007-11-15,TMIN,626.0,SYNTHETIC
SYNTH,Tampa International,2007-11-15,PRCP,2.0,SYNTHETIC
SYNTH,Orlando Executive,2007-11-15,TMAX,1029.0,SYNTHETIC
SYNTH,Orlando Executive,2007-11-15,TMIN,561.0,SYNTHETIC
SYNTH,Orlando Executive,2007-11-15,PRCP,10.0,SYNTHETIC
SYNTH,Sebring,2007-11-15,TMAX,899.0,SYNTHETIC
SYNTH,Sebring,2007-11-15,TMIN,672.0,SYNTHETIC
SYNTH,Sebring,2007-11-15,PRCP,11.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-12-15,TMAX,849.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-12-15,TMIN,681.0,SYNTHETIC
SYNTH,Lakeland Linder,2007-12-15,PRCP,2.0,SYNTHETIC
SYNTH,Tampa International,2007-12-15,TMAX,917.0,SYNTHETIC
SYNTH,Tampa International,2007-12-15,TMIN,737.0,SYNTHETIC
SYNTH,Tampa International,2007-12-15,PRCP,0.0,SYNTHETIC
SYNTH,Orlando Executive,2007-12-15,TMAX,714.0,SYNTHETIC
SYNTH,Orlando Executive,2007-12-15,TMIN,633.0,SYNTHETIC
SYNTH,Orlando Executive,2007-12-15,PRCP,1.0,SYNTHETIC
SYNTH,Sebring,2007-12-15,TMAX,814.0,SYNTHETIC
SYNTH,Sebring,2007-12-15,TMIN,748.0,SYNTHETIC
SYNTH,Sebring,2007-12-15,PRCP,0.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-01-15,TMAX,816.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-01-15,TMIN,654.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-01-15,PRCP,7.0,SYNTHETIC
SYNTH,Tampa International,2008-01-15,TMAX,640.0,SYNTHETIC
SYNTH,Tampa International,2008-01-15,TMIN,601.0,SYNTHETIC
SYNTH,Tampa International,2008-01-15,PRCP,4.0,SYNTHETIC
SYNTH,Orlando Executive,2008-01-15,TMAX,916.0,SYNTHETIC
SYNTH,Orlando Executive,2008-01-15,TMIN,610.0,SYNTHETIC
SYNTH,Orlando Executive,2008-01-15,PRCP,6.0,SYNTHETIC
SYNTH,Sebring,2008-01-15,TMAX,869.0,SYNTHETIC
SYNTH,Sebring,2008-01-15,TMIN,599.0,SYNTHETIC
SYNTH,Sebring,2008-01-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-02-15,TMAX,770.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-02-15,TMIN,635.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-02-15,PRCP,0.0,SYNTHETIC
SYNTH,Tampa International,2008-02-15,TMAX,643.0,SYNTHETIC
SYNTH,Tampa International,2008-02-15,TMIN,721.0,SYNTHETIC
SYNTH,Tampa International,2008-02-15,PRCP,9.0,SYNTHETIC
SYNTH,Orlando Executive,2008-02-15,TMAX,872.0,SYNTHETIC
SYNTH,Orlando Executive,2008-02-15,TMIN,558.0,SYNTHETIC
SYNTH,Orlando Executive,2008-02-15,PRCP,1.0,SYNTHETIC
SYNTH,Sebring,2008-02-15,TMAX,819.0,SYNTHETIC
SYNTH,Sebring,2008-02-15,TMIN,697.0,SYNTHETIC
SYNTH,Sebring,2008-02-15,PRCP,6.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-03-15,TMAX,761.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-03-15,TMIN,656.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-03-15,PRCP,5.0,SYNTHETIC
SYNTH,Tampa International,2008-03-15,TMAX,936.0,SYNTHETIC
SYNTH,Tampa International,2008-03-15,TMIN,706.0,SYNTHETIC
SYNTH,Tampa International,2008-03-15,PRCP,6.0,SYNTHETIC
SYNTH,Orlando Executive,2008-03-15,TMAX,826.0,SYNTHETIC
SYNTH,Orlando Executive,2008-03-15,TMIN,762.0,SYNTHETIC
SYNTH,Orlando Executive,2008-03-15,PRCP,5.0,SYNTHETIC
SYNTH,Sebring,2008-03-15,TMAX,751.0,SYNTHETIC
SYNTH,Sebring,2008-03-15,TMIN,762.0,SYNTHETIC
SYNTH,Sebring,2008-03-15,PRCP,6.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-04-15,TMAX,784.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-04-15,TMIN,611.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-04-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,2008-04-15,TMAX,857.0,SYNTHETIC
SYNTH,Tampa International,2008-04-15,TMIN,665.0,SYNTHETIC
SYNTH,Tampa International,2008-04-15,PRCP,4.0,SYNTHETIC
SYNTH,Orlando Executive,2008-04-15,TMAX,955.0,SYNTHETIC
SYNTH,Orlando Executive,2008-04-15,TMIN,735.0,SYNTHETIC
SYNTH,Orlando Executive,2008-04-15,PRCP,3.0,SYNTHETIC
SYNTH,Sebring,2008-04-15,TMAX,895.0,SYNTHETIC
SYNTH,Sebring,2008-04-15,TMIN,567.0,SYNTHETIC
SYNTH,Sebring,2008-04-15,PRCP,4.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-05-15,TMAX,964.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-05-15,TMIN,632.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-05-15,PRCP,1.0,SYNTHETIC
SYNTH,Tampa International,2008-05-15,TMAX,767.0,SYNTHETIC
SYNTH,Tampa International,2008-05-15,TMIN,562.0,SYNTHETIC
SYNTH,Tampa International,2008-05-15,PRCP,0.0,SYNTHETIC
SYNTH,Orlando Executive,2008-05-15,TMAX,790.0,SYNTHETIC
SYNTH,Orlando Executive,2008-05-15,TMIN,537.0,SYNTHETIC
SYNTH,Orlando Executive,2008-05-15,PRCP,3.0,SYNTHETIC
SYNTH,Sebring,2008-05-15,TMAX,892.0,SYNTHETIC
SYNTH,Sebring,2008-05-15,TMIN,577.0,SYNTHETIC
SYNTH,Sebring,2008-05-15,PRCP,10.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-06-15,TMAX,860.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-06-15,TMIN,732.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-06-15,PRCP,0.0,SYNTHETIC
SYNTH,Tampa International,2008-06-15,TMAX,888.0,SYNTHETIC
SYNTH,Tampa International,2008-06-15,TMIN,562.0,SYNTHETIC
SYNTH,Tampa International,2008-06-15,PRCP,7.0,SYNTHETIC
SYNTH,Orlando Executive,2008-06-15,TMAX,833.0,SYNTHETIC
SYNTH,Orlando Executive,2008-06-15,TMIN,694.0,SYNTHETIC
SYNTH,Orlando Executive,2008-06-15,PRCP,2.0,SYNTHETIC
SYNTH,Sebring,2008-06-15,TMAX,748.0,SYNTHETIC
SYNTH,Sebring,2008-06-15,TMIN,697.0,SYNTHETIC
SYNTH,Sebring,2008-06-15,PRCP,1.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-07-15,TMAX,857.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-07-15,TMIN,540.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-07-15,PRCP,7.0,SYNTHETIC
SYNTH,Tampa International,2008-07-15,TMAX,721.0,SYNTHETIC
SYNTH,Tampa International,2008-07-15,TMIN,694.0,SYNTHETIC
SYNTH,Tampa International,2008-07-15,PRCP,6.0,SYNTHETIC
SYNTH,Orlando Executive,2008-07-15,TMAX,764.0,SYNTHETIC
SYNTH,Orlando Executive,2008-07-15,TMIN,696.0,SYNTHETIC
SYNTH,Orlando Executive,2008-07-15,PRCP,4.0,SYNTHETIC
SYNTH,Sebring,2008-07-15,TMAX,776.0,SYNTHETIC
SYNTH,Sebring,2008-07-15,TMIN,569.0,SYNTHETIC
SYNTH,Sebring,2008-07-15,PRCP,6.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-08-15,TMAX,847.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-08-15,TMIN,524.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-08-15,PRCP,3.0,SYNTHETIC
SYNTH,Tampa International,2008-08-15,TMAX,798.0,SYNTHETIC
SYNTH,Tampa International,2008-08-15,TMIN,704.0,SYNTHETIC
SYNTH,Tampa International,2008-08-15,PRCP,1.0,SYNTHETIC
SYNTH,Orlando Executive,2008-08-15,TMAX,793.0,SYNTHETIC
SYNTH,Orlando Executive,2008-08-15,TMIN,708.0,SYNTHETIC
SYNTH,Orlando Executive,2008-08-15,PRCP,4.0,SYNTHETIC
SYNTH,Sebring,2008-08-15,TMAX,845.0,SYNTHETIC
SYNTH,Sebring,2008-08-15,TMIN,687.0,SYNTHETIC
SYNTH,Sebring,2008-08-15,PRCP,4.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-09-15,TMAX,880.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-09-15,TMIN,698.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-09-15,PRCP,2.0,SYNTHETIC
SYNTH,Tampa International,2008-09-15,TMAX,800.0,SYNTHETIC
SYNTH,Tampa International,2008-09-15,TMIN,646.0,SYNTHETIC
SYNTH,Tampa International,2008-09-15,PRCP,2.0,SYNTHETIC
SYNTH,Orlando Executive,2008-09-15,TMAX,846.0,SYNTHETIC
SYNTH,Orlando Executive,2008-09-15,TMIN,764.0,SYNTHETIC
SYNTH,Orlando Executive,2008-09-15,PRCP,8.0,SYNTHETIC
SYNTH,Sebring,2008-09-15,TMAX,715.0,SYNTHETIC
SYNTH,Sebring,2008-09-15,TMIN,699.0,SYNTHETIC
SYNTH,Sebring,2008-09-15,PRCP,9.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-10-15,TMAX,850.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-10-15,TMIN,737.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-10-15,PRCP,13.0,SYNTHETIC
SYNTH,Tampa International,2008-10-15,TMAX,901.0,SYNTHETIC
SYNTH,Tampa International,2008-10-15,TMIN,669.0,SYNTHETIC
SYNTH,Tampa International,2008-10-15,PRCP,8.0,SYNTHETIC
SYNTH,Orlando Executive,2008-10-15,TMAX,831.0,SYNTHETIC
SYNTH,Orlando Executive,2008-10-15,TMIN,651.0,SYNTHETIC
SYNTH,Orlando Executive,2008-10-15,PRCP,1.0,SYNTHETIC
SYNTH,Sebring,2008-10-15,TMAX,945.0,SYNTHETIC
SYNTH,Sebring,2008-10-15,TMIN,584.0,SYNTHETIC
SYNTH,Sebring,2008-10-15,PRCP,10.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-11-15,TMAX,859.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-11-15,TMIN,538.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-11-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,2008-11-15,TMAX,651.0,SYNTHETIC
SYNTH,Tampa International,2008-11-15,TMIN,700.0,SYNTHETIC
SYNTH,Tampa International,2008-11-15,PRCP,7.0,SYNTHETIC
SYNTH,Orlando Executive,2008-11-15,TMAX,772.0,SYNTHETIC
SYNTH,Orlando Executive,2008-11-15,TMIN,659.0,SYNTHETIC
SYNTH,Orlando Executive,2008-11-15,PRCP,12.0,SYNTHETIC
SYNTH,Sebring,2008-11-15,TMAX,779.0,SYNTHETIC
SYNTH,Sebring,2008-11-15,TMIN,565.0,SYNTHETIC
SYNTH,Sebring,2008-11-15,PRCP,10.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-12-15,TMAX,977.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-12-15,TMIN,650.0,SYNTHETIC
SYNTH,Lakeland Linder,2008-12-15,PRCP,8.0,SYNTHETIC
SYNTH,Tampa International,2008-12-15,TMAX,927.0,SYNTHETIC
SYNTH,Tampa International,2008-12-15,TMIN,590.0,SYNTHETIC
SYNTH,Tampa International,2008-12-15,PRCP,0.0,SYNTHETIC
SYNTH,Orlando Executive,2008-12-15,TMAX,918.0,SYNTHETIC
SYNTH,Orlando Executive,2008-12-15,TMIN,784.0,SYNTHETIC
SYNTH,Orlando Executive,2008-12-15,PRCP,5.0,SYNTHETIC
SYNTH,Sebring,2008-12-15,TMAX,749.0,SYNTHETIC
SYNTH,Sebring,2008-12-15,TMIN,808.0,SYNTHETIC
SYNTH,Sebring,2008-12-15,PRCP,0.0,SYNTHETIC
SYNTH,Lakeland Linder,2009-01-15,TMAX,793.0,SYNTHETIC
SYNTH,Lakeland Linder,2009-01-15,TMIN,677.0,SYNTHETIC
SYNTH,Lakeland Linder,2009-01-15,PRCP,10.0,SYNTHETIC
SYNTH,Tampa International,2009-01-15,TMAX,888.0,SYNTHETIC
SYNTH,Tampa International,2009-01-15,TMIN,683.0,SYNTHETIC
SYNTH,Tampa International,2009-01-15,PRCP,5.0,SYNTHETIC
SYNTH,Orlando Executive,2009-01-15,TMAX,823.0,SYNTHETIC
SYNTH,Orlando Executive,2009-01-15,TMIN,694.0,SYNTHETIC
SYNTH,Orlando Executive,2009-01-15,PRCP,9.0,SYNTHETIC
SYNTH,Sebring,2009-01-15,TMAX,796.0,SYNTHETIC
SYNTH,Sebring,2009-01-15,TMIN,669.0,SYNTHETIC
SYNTH,Sebring,2009-01-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,2009-02-15,TMAX,850.0,SYNTHETIC
SYNTH,Lakeland Linder,2009-02-15,TMIN,633.0,SYNTHETIC
SYNTH,Lakeland Linder,2009-02-15,PRCP,11.0,SYNTHETIC
SYNTH,Tampa International,2009-02-15,TMAX,945.0,SYNTHETIC
SYNTH,Tampa International,2009-02-15,TMIN,612.0,SYNTHETIC
SYNTH,Tampa International,2009-02-15,PRCP,2.0,SYNTHETIC
SYNTH,Orlando Executive,2009-02-15,TMAX,814.0,SYNTHETIC
SYNTH,Orlando Executive,2009-02-15,TMIN,613.0,SYNTHETIC
SYNTH,Orlando Executive,2009-02-15,PRCP,3.0,SYNTHETIC
SYNTH,Sebring,2009-02-15,TMAX,759.0,SYNTHETIC
SYNTH,Sebring,2009-02-15,TMIN,559.0,SYNTHETIC
SYNTH,Sebring,2009-02-15,PRCP,6.0,SYNTHETIC
SYNTH,Lakeland Linder,2009-03-15,TMAX,870.0,SYNTHETIC
SYNTH,Lakeland Linder,2009-03-15,TMIN,585.0,SYNTHETIC
SYNTH,Lakeland Linder,2009-03-15,PRCP,7.0,SYNTHETIC
SYNTH,Tampa International,2009-03-15,TMAX,769.0,SYNTHETIC
SYNTH,Tampa International,2009-03-15,TMIN,670.0,SYNTHETIC
SYNTH,Tampa International,2009-03-15,PRCP,7.0,SYNTHETIC
SYNTH,Orlando Executive,2009-03-15,TMAX,817.0,SYNTHETIC
SYNTH,Orlando Executive,2009-03-15,TMIN,686.0,SYNTHETIC
SYNTH,Orlando Executive,2009-03-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,2009-03-15,TMAX,804.0,SYNTHETIC
SYNTH,Sebring,2009-03-15,TMIN,633.0,SYNTHETIC
SYNTH,Sebring,2009-03-15,PRCP,0.0,SYNTHETIC
SYNTH,Lakeland Linder,2009-04-15,TMAX,805.0,SYNTHETIC
SYNTH,Lakeland Linder,2009-04-15,TMIN,526.0,SYNTHETIC
SYNTH,Lakeland Linder,2009-04-15,PRCP,0.0,SYNTHETIC
SYNTH,Tampa International,2009-04-15,TMAX,797.0,SYNTHETIC
SYNTH,Tampa International,2009-04-15,TMIN,629.0,SYNTHETIC
SYNTH,Tampa International,2009-04-15,PRCP,1.0,SYNTHETIC
SYNTH,Orlando Executive,2009-04-15,TMAX,815.0,SYNTHETIC
SYNTH,Orlando Executive,2009-04-15,TMIN,688.0,SYNTHETIC
SYNTH,Orlando Executive,2009-04-15,PRCP,7.0,SYNTHETIC
SYNTH,Sebring,2009-04-15,TMAX,768.0,SYNTHETIC
SYNTH,Sebring,2009-04-15,TMIN,553.0,SYNTHETIC
